frame_len,window,signal,method,runtime_s
1024,blackman,speech_like,classical,3.9583013858646154e-05
1024,blackman,speech_like,classical,6.370799383148551e-05
1024,blackman,speech_like,classical,6.724998820573092e-05
1024,blackman,speech_like,classical,6.275001214817166e-05
1024,blackman,speech_like,classical,6.325001595541835e-05
1024,rect,speech_like,classical,4.02920413762331e-05
1024,rect,speech_like,classical,3.9000005926936865e-05
1024,rect,speech_like,classical,4.716700641438365e-05
1024,rect,speech_like,classical,4.283303860574961e-05
1024,rect,speech_like,classical,7.133401231840253e-05
1024,rect,speech_like,classical,7.0915964897722e-05
1024,rect,speech_like,classical,7.629196625202894e-05
1024,rect,speech_like,classical,7.087498670443892e-05
1024,hann,speech_like,classical,4.495895700529218e-05
1024,hann,speech_like,classical,4.445802187547088e-05
1024,hann,speech_like,classical,4.4249987695366144e-05
1024,hann,speech_like,classical,4.537496715784073e-05
1024,hann,speech_like,classical,9.14169941097498e-05
1024,hann,speech_like,classical,7.48750171624124e-05
1024,hann,speech_like,classical,7.599999662488699e-05
1024,hann,speech_like,classical,7.537496276199818e-05
1024,hamming,speech_like,classical,5.400000372901559e-05
1024,hamming,speech_like,classical,4.39999857917428e-05
1024,hamming,speech_like,classical,5.283404607325792e-05
1024,hamming,speech_like,classical,5.158298881724477e-05
1024,hamming,speech_like,classical,8.854200132191181e-05
1024,hamming,speech_like,classical,8.274998981505632e-05
1024,hamming,speech_like,classical,7.512496085837483e-05
1024,hamming,speech_like,classical,8.43749730847776e-05
1024,blackman,speech_like,classical,5.7541008573025465e-05
1024,blackman,speech_like,classical,4.9499969463795424e-05
1024,blackman,speech_like,classical,4.854204598814249e-05
1024,blackman,speech_like,classical,5.120900459587574e-05
1024,blackman,speech_like,classical,8.475000504404306e-05
1024,blackman,speech_like,classical,8.000002708286047e-05
1024,blackman,speech_like,classical,8.045800495892763e-05
1024,blackman,speech_like,classical,7.825001375749707e-05
1024,rect,speech_like,classical,5.995796527713537e-05
1024,rect,speech_like,classical,5.616701673716307e-05
1024,rect,speech_like,classical,5.1416049245744944e-05
1024,rect,speech_like,classical,5.2292016334831715e-05
1024,rect,speech_like,classical,0.00010845903307199478
1024,rect,speech_like,classical,0.00011708296369761229
1024,rect,speech_like,classical,9.845895692706108e-05
1024,rect,speech_like,classical,9.133300045505166e-05
1024,hann,speech_like,classical,5.495804361999035e-05
1024,hann,speech_like,classical,5.470798350870609e-05
1024,hann,speech_like,classical,5.458301166072488e-05
1024,hann,speech_like,classical,5.729199619963765e-05
1024,hann,speech_like,classical,0.00010391598334535956
1024,hann,speech_like,classical,0.00010924995876848698
1024,hann,speech_like,classical,9.574997238814831e-05
1024,hann,speech_like,classical,9.824999142438173e-05
1024,hamming,speech_like,classical,5.433295154944062e-05
1024,hamming,speech_like,classical,5.416700150817633e-05
1024,hamming,speech_like,classical,6.620900239795446e-05
1024,hamming,speech_like,classical,6.037496495991945e-05
1024,hamming,speech_like,classical,0.00011466600699350238
1024,hamming,speech_like,classical,0.00010854197898879647
1024,hamming,speech_like,classical,0.0001033750013448298
1024,hamming,speech_like,classical,9.945902274921536e-05
1024,blackman,speech_like,classical,5.791598232463002e-05
1024,blackman,speech_like,classical,5.829095607623458e-05
1024,blackman,speech_like,classical,5.883298581466079e-05
1024,blackman,speech_like,classical,6.112497067078948e-05
1024,blackman,speech_like,classical,0.00010079104686155915
1024,blackman,speech_like,classical,0.00010162504622712731
1024,blackman,speech_like,classical,0.00010220898548141122
1024,blackman,speech_like,classical,0.00010125001426786184
1024,rect,speech_like,classical,8.50000069476664e-05
1024,rect,speech_like,classical,8.462503319606185e-05
1024,rect,speech_like,classical,8.50000069476664e-05
1024,rect,speech_like,classical,8.50829528644681e-05
1024,rect,speech_like,classical,0.00018041697330772877
1024,rect,speech_like,classical,0.00017737504094839096
1024,rect,speech_like,classical,0.00017012498574331403
1024,rect,speech_like,classical,0.00020037498325109482
1024,hann,speech_like,classical,8.970801718533039e-05
1024,hann,speech_like,classical,9.08339861780405e-05
1024,hann,speech_like,classical,9.708403376862407e-05
1024,hann,speech_like,classical,0.00010129198199138045
1024,hann,speech_like,classical,0.0001805420033633709
1024,hann,speech_like,classical,0.00018633302533999085
1024,hann,speech_like,classical,0.00018508394714444876
1024,hann,speech_like,classical,0.00017958402168005705
1024,hamming,speech_like,classical,9.079196024686098e-05
1024,hamming,speech_like,classical,9.68750100582838e-05
1024,hamming,speech_like,classical,9.724998380988836e-05
1024,hamming,speech_like,classical,0.00010362500324845314
1024,hamming,speech_like,classical,0.00018641696078702807
1024,hamming,speech_like,classical,0.0001728750066831708
1024,hamming,speech_like,classical,0.00019650004105642438
1024,hamming,speech_like,classical,0.0001784159685485065
1024,blackman,speech_like,classical,9.566702647134662e-05
1024,blackman,speech_like,classical,9.454198880121112e-05
1024,blackman,speech_like,classical,9.937502909451723e-05
1024,blackman,speech_like,classical,9.904202306643128e-05
1024,blackman,speech_like,classical,0.00019758299458771944
1024,blackman,speech_like,classical,0.00018041697330772877
1024,blackman,speech_like,classical,0.0001837079762481153
1024,blackman,speech_like,classical,0.00018558301962912083
64,rect,sine,quantum,0.000879917002748698
64,rect,sine,quantum,0.0008264160132966936
64,rect,sine,quantum,0.0008329169941134751
64,rect,sine,quantum,0.0008413750329054892
64,rect,sine,quantum,0.0008182080346159637
64,rect,sine,quantum,0.0008239999879151583
64,rect,sine,quantum,0.0008367499685846269
64,rect,sine,quantum,0.0008766669780015945
64,hann,sine,quantum,0.0007823750493116677
64,hann,sine,quantum,0.0007420830079354346
64,hann,sine,quantum,0.000758291978854686
64,hann,sine,quantum,0.0006907500210218132
64,hann,sine,quantum,0.0008142089936882257
64,hann,sine,quantum,0.0007296250551007688
64,hann,sine,quantum,0.0008502500131726265
64,hann,sine,quantum,0.0007842080085538328
64,hamming,sine,quantum,0.0007248339825309813
64,hamming,sine,quantum,0.0007859169854782522
64,hamming,sine,quantum,0.0006932920077815652
64,hamming,sine,quantum,0.0006962909828871489
64,hamming,sine,quantum,0.0007556669879704714
64,hamming,sine,quantum,0.00075216602999717
64,hamming,sine,quantum,0.0007868750253692269
64,hamming,sine,quantum,0.0007388749509118497
64,blackman,sine,quantum,0.0006832919898442924
64,blackman,sine,quantum,0.0007132919854484499
64,blackman,sine,quantum,0.0007027090177871287
64,blackman,sine,quantum,0.0006960000027902424
64,blackman,sine,quantum,0.0007320420118048787
64,blackman,sine,quantum,0.0007788750226609409
64,blackman,sine,quantum,0.0007428750395774841
64,blackman,sine,quantum,0.0007551249582320452
64,rect,sine,quantum,0.0009267500136047602
64,rect,sine,quantum,0.0011102089774794877
64,rect,sine,quantum,0.0009550830000080168
64,rect,sine,quantum,0.0010168750304728746
64,rect,sine,quantum,0.0010127080022357404
64,rect,sine,quantum,0.0011134169762954116
64,rect,sine,quantum,0.0011195840197615325
64,rect,sine,quantum,0.0010844589560292661
64,hann,sine,quantum,0.0009015420218929648
64,hann,sine,quantum,0.0009264170075766742
64,hann,sine,quantum,0.0009958329610526562
64,hann,sine,quantum,0.001044958014972508
64,hann,sine,quantum,0.0011758339824154973
64,hann,sine,quantum,0.001022125012241304
64,hann,sine,quantum,0.0010533329914323986
64,hann,sine,quantum,0.0010321659501641989
64,hamming,sine,quantum,0.0008969170157797635
64,hamming,sine,quantum,0.0010144590050913393
64,hamming,sine,quantum,0.0009648749837651849
64,hamming,sine,quantum,0.0011103749857284129
64,hamming,sine,quantum,0.0010690829949453473
64,hamming,sine,quantum,0.0011430419981479645
64,hamming,sine,quantum,0.0009354170178994536
64,hamming,sine,quantum,0.0009630409767851233
64,blackman,sine,quantum,0.0009554999996908009
64,blackman,sine,quantum,0.0009735830244608223
64,blackman,sine,quantum,0.000917874975129962
64,blackman,sine,quantum,0.0009490000084042549
64,blackman,sine,quantum,0.0010603329865261912
64,blackman,sine,quantum,0.0010324169998057187
64,blackman,sine,quantum,0.0011240419698879123
64,blackman,sine,quantum,0.001129666983615607
64,rect,sine,quantum,0.0015745830023661256
64,rect,sine,quantum,0.0015867920010350645
64,rect,sine,quantum,0.0015012910007499158
64,rect,sine,quantum,0.0014797080075368285
64,rect,sine,quantum,0.0017082500271499157
64,rect,sine,quantum,0.0017137090326286852
64,rect,sine,quantum,0.0015281250234693289
64,rect,sine,quantum,0.001524207997135818
64,hann,sine,quantum,0.0016083329683169723
64,hann,sine,quantum,0.0015497500426135957
64,hann,sine,quantum,0.0015122080221772194
64,hann,sine,quantum,0.0015285410336218774
64,hann,sine,quantum,0.0015241249930113554
64,hann,sine,quantum,0.001551042019855231
64,hann,sine,quantum,0.0014344999799504876
64,hann,sine,quantum,0.001723291992675513
64,hamming,sine,quantum,0.001639583962969482
64,hamming,sine,quantum,0.0014970420161262155
64,hamming,sine,quantum,0.00145575002534315
64,hamming,sine,quantum,0.0014460839447565377
64,hamming,sine,quantum,0.001582500000949949
64,hamming,sine,quantum,0.0015813750214874744
64,hamming,sine,quantum,0.0017525830189697444
64,hamming,sine,quantum,0.0015517499996349216
64,blackman,sine,quantum,0.0015703749959357083
64,blackman,sine,quantum,0.0017696249997243285
64,blackman,sine,quantum,0.0014868329744786024
64,blackman,sine,quantum,0.001612124964594841
64,blackman,sine,quantum,0.0015077079879119992
64,blackman,sine,quantum,0.0014125000452622771
64,blackman,sine,quantum,0.0015867920010350645
64,blackman,sine,quantum,0.0016799580189399421
64,rect,sine,quantum,0.0031658749794587493
64,rect,sine,quantum,0.0029877079650759697
64,rect,sine,quantum,0.0029154160292819142
64,rect,sine,quantum,0.002881208958569914
64,rect,sine,quantum,0.003245249972678721
64,rect,sine,quantum,0.0032228329801000655
64,rect,sine,quantum,0.0030209580436348915
64,rect,sine,quantum,0.0032085829880088568
64,hann,sine,quantum,0.0029494999907910824
64,hann,sine,quantum,0.003043083008378744
64,hann,sine,quantum,0.00283912499435246
64,hann,sine,quantum,0.003037540998775512
64,hann,sine,quantum,0.002989166008774191
64,hann,sine,quantum,0.0030970840016379952
64,hann,sine,quantum,0.0031147500267252326
64,hann,sine,quantum,0.003060124989133328
64,hamming,sine,quantum,0.0028922500205226243
64,hamming,sine,quantum,0.0029894590261392295
64,hamming,sine,quantum,0.0030161250033415854
64,hamming,sine,quantum,0.0029957080259919167
64,hamming,sine,quantum,0.0031390830408781767
64,hamming,sine,quantum,0.0029978329548612237
64,hamming,sine,quantum,0.003230834030546248
64,hamming,sine,quantum,0.0030722079682163894
64,blackman,sine,quantum,0.0029065420385450125
64,blackman,sine,quantum,0.0029917500214651227
64,blackman,sine,quantum,0.0028251250041648746
64,blackman,sine,quantum,0.0028422080213204026
64,blackman,sine,quantum,0.003092499973718077
64,blackman,sine,quantum,0.0031779580167494714
64,blackman,sine,quantum,0.0030439160182140768
64,blackman,sine,quantum,0.0031405830522999167
128,rect,sine,quantum,0.0003747089649550617
128,rect,sine,quantum,0.00037304096622392535
128,rect,sine,quantum,0.00037104199873283505
128,rect,sine,quantum,0.00039070897037163377
128,rect,sine,quantum,0.0004241249989718199
128,rect,sine,quantum,0.0005294170114211738
128,rect,sine,quantum,0.0004307079943828285
128,rect,sine,quantum,0.00047316704876720905
128,hann,sine,quantum,0.0003879590076394379
128,hann,sine,quantum,0.0004295419785194099
128,hann,sine,quantum,0.00046200002543628216
128,hann,sine,quantum,0.0003937089932151139
128,hann,sine,quantum,0.0004142080433666706
128,hann,sine,quantum,0.0004312919918447733
128,hann,sine,quantum,0.00044837500900030136
128,hann,sine,quantum,0.0005143749876879156
128,hamming,sine,quantum,0.00038533296901732683
128,hamming,sine,quantum,0.00042379199294373393
128,hamming,sine,quantum,0.00038716697599738836
128,hamming,sine,quantum,0.000394499977119267
128,hamming,sine,quantum,0.0004620840190909803
128,hamming,sine,quantum,0.0004344580229371786
128,hamming,sine,quantum,0.00045420799870043993
128,hamming,sine,quantum,0.000462208001408726
128,blackman,sine,quantum,0.00037720799446105957
128,blackman,sine,quantum,0.00041737500578165054
128,blackman,sine,quantum,0.0003885420155711472
128,blackman,sine,quantum,0.00039425003342330456
128,blackman,sine,quantum,0.0004564999835565686
128,blackman,sine,quantum,0.0004506660043261945
128,blackman,sine,quantum,0.0004367079818621278
128,blackman,sine,quantum,0.00046325003495439887
128,rect,sine,quantum,0.0005821670056320727
128,rect,sine,quantum,0.0005361249786801636
128,rect,sine,quantum,0.000516542000696063
128,rect,sine,quantum,0.000596166995819658
128,rect,sine,quantum,0.0006122080376371741
128,rect,sine,quantum,0.0006415420211851597
128,rect,sine,quantum,0.0005305830272845924
128,rect,sine,quantum,0.000608458009082824
128,hann,sine,quantum,0.0005546249449253082
128,hann,sine,quantum,0.0005752500146627426
128,hann,sine,quantum,0.00047212495701387525
128,hann,sine,quantum,0.000610667048022151
128,hann,sine,quantum,0.0006127079832367599
128,hann,sine,quantum,0.0006619170308113098
128,hann,sine,quantum,0.0005890000029467046
128,hann,sine,quantum,0.0006394170341081917
128,hamming,sine,quantum,0.000507833028677851
128,hamming,sine,quantum,0.0005285419756546617
128,hamming,sine,quantum,0.0004841249901801348
128,hamming,sine,quantum,0.0005756670143455267
128,hamming,sine,quantum,0.0005579999997280538
128,hamming,sine,quantum,0.0005721659981645644
128,hamming,sine,quantum,0.0006065840134397149
128,hamming,sine,quantum,0.0006546669756062329
128,blackman,sine,quantum,0.0005481660482473671
128,blackman,sine,quantum,0.0004884579684585333
128,blackman,sine,quantum,0.0004946250119246542
128,blackman,sine,quantum,0.0005283749778755009
128,blackman,sine,quantum,0.0005598330171778798
128,blackman,sine,quantum,0.000656916992738843
128,blackman,sine,quantum,0.0005742500070482492
128,blackman,sine,quantum,0.0005433339974842966
128,rect,sine,quantum,0.0007487079710699618
128,rect,sine,quantum,0.0007797910366207361
128,rect,sine,quantum,0.0008693329873494804
128,rect,sine,quantum,0.0008057079976424575
128,rect,sine,quantum,0.0008633329998701811
128,rect,sine,quantum,0.0008587090414948761
128,rect,sine,quantum,0.0009224580135196447
128,rect,sine,quantum,0.0008631669916212559
128,hann,sine,quantum,0.0008573340019211173
128,hann,sine,quantum,0.0008234159904532135
128,hann,sine,quantum,0.0007423339993692935
128,hann,sine,quantum,0.0008488750318065286
128,hann,sine,quantum,0.0008306250092573464
128,hann,sine,quantum,0.0009112499537877738
128,hann,sine,quantum,0.0035970419994555414
128,hann,sine,quantum,0.0009623329970054328
128,hamming,sine,quantum,0.0008124579908326268
128,hamming,sine,quantum,0.0008902080007828772
128,hamming,sine,quantum,0.0007784159970469773
128,hamming,sine,quantum,0.0023857919732108712
128,hamming,sine,quantum,0.002696625015232712
128,hamming,sine,quantum,0.001717416977044195
128,hamming,sine,quantum,0.0009661249932833016
128,hamming,sine,quantum,0.000961375015322119
128,blackman,sine,quantum,0.0008436670177616179
128,blackman,sine,quantum,0.0007611250039190054
128,blackman,sine,quantum,0.0007625000434927642
128,blackman,sine,quantum,0.0007474159938283265
128,blackman,sine,quantum,0.0008714590221643448
128,blackman,sine,quantum,0.000871917000040412
128,blackman,sine,quantum,0.0009110000100918114
128,blackman,sine,quantum,0.0008830829756334424
128,rect,sine,quantum,0.0014903749688528478
128,rect,sine,quantum,0.0014334169682115316
128,rect,sine,quantum,0.0016259580152109265
128,rect,sine,quantum,0.0015615830197930336
128,rect,sine,quantum,0.001777875004336238
128,rect,sine,quantum,0.0017348749679513276
128,rect,sine,quantum,0.0016254160436801612
128,rect,sine,quantum,0.0016768749919719994
128,hann,sine,quantum,0.0017290000105276704
128,hann,sine,quantum,0.0015005830209702253
128,hann,sine,quantum,0.001562290999572724
128,hann,sine,quantum,0.0015580829931423068
128,hann,sine,quantum,0.0019991250010207295
128,hann,sine,quantum,0.001712040975689888
128,hann,sine,quantum,0.0017079579993151128
128,hann,sine,quantum,0.0016598750371485949
128,hamming,sine,quantum,0.0015339170349761844
128,hamming,sine,quantum,0.001526624953839928
128,hamming,sine,quantum,0.001590459025464952
128,hamming,sine,quantum,0.001581749995239079
128,hamming,sine,quantum,0.001790667010936886
128,hamming,sine,quantum,0.0016782919992692769
128,hamming,sine,quantum,0.0016786249470897019
128,hamming,sine,quantum,0.0016719579580239952
128,blackman,sine,quantum,0.0015001250430941582
128,blackman,sine,quantum,0.0015656659961678088
128,blackman,sine,quantum,0.0016681249835528433
128,blackman,sine,quantum,0.0015699579962529242
128,blackman,sine,quantum,0.0016087919939309359
128,blackman,sine,quantum,0.001683874987065792
128,blackman,sine,quantum,0.0016176669741980731
128,blackman,sine,quantum,0.0016785829793661833
256,rect,sine,quantum,0.00021166697843000293
256,rect,sine,quantum,0.00022449996322393417
256,rect,sine,quantum,0.0002174580004066229
256,rect,sine,quantum,0.0002330829738639295
256,rect,sine,quantum,0.00029812497086822987
256,rect,sine,quantum,0.00026008300483226776
256,rect,sine,quantum,0.0002615419798530638
256,rect,sine,quantum,0.0002970829955302179
256,hann,sine,quantum,0.00021433300571516156
256,hann,sine,quantum,0.00021049997303634882
256,hann,sine,quantum,0.00022720795823261142
256,hann,sine,quantum,0.00021462503354996443
256,hann,sine,quantum,0.00026645901380106807
256,hann,sine,quantum,0.0002673750277608633
256,hann,sine,quantum,0.00027487502666190267
256,hann,sine,quantum,0.0002972499933093786
256,hamming,sine,quantum,0.00023479200899600983
256,hamming,sine,quantum,0.0002383330138400197
256,hamming,sine,quantum,0.00021441600983962417
256,hamming,sine,quantum,0.00021404202561825514
256,hamming,sine,quantum,0.00027662498177960515
256,hamming,sine,quantum,0.0002636669669300318
256,hamming,sine,quantum,0.0002657499862834811
256,hamming,sine,quantum,0.0002728329855017364
256,blackman,sine,quantum,0.0002311660209670663
256,blackman,sine,quantum,0.000228749995585531
256,blackman,sine,quantum,0.000254875048995018
256,blackman,sine,quantum,0.00022308301413431764
256,blackman,sine,quantum,0.0002803330426104367
256,blackman,sine,quantum,0.00026412500301375985
256,blackman,sine,quantum,0.00026062503457069397
256,blackman,sine,quantum,0.00026579201221466064
256,rect,sine,quantum,0.00029749999521300197
256,rect,sine,quantum,0.0002832919708453119
256,rect,sine,quantum,0.0002971659996546805
256,rect,sine,quantum,0.0003036670386791229
256,rect,sine,quantum,0.0003827909822575748
256,rect,sine,quantum,0.000365958025213331
256,rect,sine,quantum,0.00035295903217047453
256,rect,sine,quantum,0.00037108297692611814
256,hann,sine,quantum,0.0002835830091498792
256,hann,sine,quantum,0.0002776249893940985
256,hann,sine,quantum,0.00027420802507549524
256,hann,sine,quantum,0.0003316249931231141
256,hann,sine,quantum,0.0003801250131800771
256,hann,sine,quantum,0.00035387504613026977
256,hann,sine,quantum,0.000374249997548759
256,hann,sine,quantum,0.00034920801408588886
256,hamming,sine,quantum,0.00029645801987499
256,hamming,sine,quantum,0.00027899997076019645
256,hamming,sine,quantum,0.00028254202334210277
256,hamming,sine,quantum,0.00029141700360924006
256,hamming,sine,quantum,0.0003422499867156148
256,hamming,sine,quantum,0.000343875028192997
256,hamming,sine,quantum,0.0003483330365270376
256,hamming,sine,quantum,0.0003593749715946615
256,blackman,sine,quantum,0.00027787499129772186
256,blackman,sine,quantum,0.0002775419852696359
256,blackman,sine,quantum,0.0002941249986179173
256,blackman,sine,quantum,0.00029854202875867486
256,blackman,sine,quantum,0.00035324995405972004
256,blackman,sine,quantum,0.00037812499795109034
256,blackman,sine,quantum,0.00038066605338826776
256,blackman,sine,quantum,0.0003833749797195196
256,rect,sine,quantum,0.00041625002631917596
256,rect,sine,quantum,0.00043108296813443303
256,rect,sine,quantum,0.0004062920343130827
256,rect,sine,quantum,0.0004112080205231905
256,rect,sine,quantum,0.000551292032469064
256,rect,sine,quantum,0.0004996659699827433
256,rect,sine,quantum,0.0005309999687597156
256,rect,sine,quantum,0.0005232080002315342
256,hann,sine,quantum,0.00043483299668878317
256,hann,sine,quantum,0.00044370803516358137
256,hann,sine,quantum,0.00043045898200944066
256,hann,sine,quantum,0.0004385830252431333
256,hann,sine,quantum,0.0005251670372672379
256,hann,sine,quantum,0.0005300420452840626
256,hann,sine,quantum,0.0005171669763512909
256,hann,sine,quantum,0.0005374589818529785
256,hamming,sine,quantum,0.0004492920124903321
256,hamming,sine,quantum,0.0004568750155158341
256,hamming,sine,quantum,0.0004243330331519246
256,hamming,sine,quantum,0.00042195903370156884
256,hamming,sine,quantum,0.0005177080165594816
256,hamming,sine,quantum,0.0005066249868832529
256,hamming,sine,quantum,0.0005366670084185898
256,hamming,sine,quantum,0.0005293329595588148
256,blackman,sine,quantum,0.0004455840098671615
256,blackman,sine,quantum,0.00044516701018437743
256,blackman,sine,quantum,0.00041145802242681384
256,blackman,sine,quantum,0.0004475410096347332
256,blackman,sine,quantum,0.0005291249835863709
256,blackman,sine,quantum,0.0005257500451989472
256,blackman,sine,quantum,0.0005422920221462846
256,blackman,sine,quantum,0.0005462089902721345
256,rect,sine,quantum,0.0008819579961709678
256,rect,sine,quantum,0.0008182920282706618
256,rect,sine,quantum,0.0008664169581606984
256,rect,sine,quantum,0.0008613750105723739
256,rect,sine,quantum,0.0010307920165359974
256,rect,sine,quantum,0.001043250027578324
256,rect,sine,quantum,0.0010747500346042216
256,rect,sine,quantum,0.001057333021890372
256,hann,sine,quantum,0.0009080830495804548
256,hann,sine,quantum,0.0008404169930145144
256,hann,sine,quantum,0.0008376250043511391
256,hann,sine,quantum,0.0008828749996609986
256,hann,sine,quantum,0.0012188340188004076
256,hann,sine,quantum,0.0011070000473409891
256,hann,sine,quantum,0.0010805840138345957
256,hann,sine,quantum,0.0010560840019024909
256,hamming,sine,quantum,0.0008656250429339707
256,hamming,sine,quantum,0.0008320410270243883
256,hamming,sine,quantum,0.0008656659629195929
256,hamming,sine,quantum,0.0008085420122370124
256,hamming,sine,quantum,0.0011294580181129277
256,hamming,sine,quantum,0.0009703750256448984
256,hamming,sine,quantum,0.001085124968085438
256,hamming,sine,quantum,0.0010550420265644789
256,blackman,sine,quantum,0.0008832919993437827
256,blackman,sine,quantum,0.000890833034645766
256,blackman,sine,quantum,0.0008926670416258276
256,blackman,sine,quantum,0.0008620839798822999
256,blackman,sine,quantum,0.0010263750446029007
256,blackman,sine,quantum,0.00100379204377532
256,blackman,sine,quantum,0.001129375013988465
256,blackman,sine,quantum,0.0010110000148415565
512,rect,sine,quantum,0.0001325829653069377
512,rect,sine,quantum,0.00015466701006516814
512,rect,sine,quantum,0.00013100000796839595
512,rect,sine,quantum,0.00013116601621732116
512,rect,sine,quantum,0.0001800419995561242
512,rect,sine,quantum,0.00020020798547193408
512,rect,sine,quantum,0.0002227090299129486
512,rect,sine,quantum,0.0001871249987743795
512,hann,sine,quantum,0.0001420000335201621
512,hann,sine,quantum,0.00013887503882870078
512,hann,sine,quantum,0.000139000010676682
512,hann,sine,quantum,0.00015604100190103054
512,hann,sine,quantum,0.00020208401838317513
512,hann,sine,quantum,0.00019091699505224824
512,hann,sine,quantum,0.0002068749745376408
512,hann,sine,quantum,0.0002067500026896596
512,hamming,sine,quantum,0.00015120801981538534
512,hamming,sine,quantum,0.00013904203660786152
512,hamming,sine,quantum,0.00013924995437264442
512,hamming,sine,quantum,0.00016158400103449821
512,hamming,sine,quantum,0.00020062498515471816
512,hamming,sine,quantum,0.00021404196741059422
512,hamming,sine,quantum,0.00020658399444073439
512,hamming,sine,quantum,0.00020254100672900677
512,blackman,sine,quantum,0.00015779101522639394
512,blackman,sine,quantum,0.0001455830060876906
512,blackman,sine,quantum,0.00015033397357910872
512,blackman,sine,quantum,0.0001694169477559626
512,blackman,sine,quantum,0.00019024999346584082
512,blackman,sine,quantum,0.00019574997713789344
512,blackman,sine,quantum,0.00018987496150657535
512,blackman,sine,quantum,0.00021383300190791488
512,rect,sine,quantum,0.00020404194947332144
512,rect,sine,quantum,0.0001763750333338976
512,rect,sine,quantum,0.0001788749941624701
512,rect,sine,quantum,0.00017620797734707594
512,rect,sine,quantum,0.00024995801504701376
512,rect,sine,quantum,0.0002654590061865747
512,rect,sine,quantum,0.0002704579965211451
512,rect,sine,quantum,0.00024804199347272515
512,hann,sine,quantum,0.0001788330264389515
512,hann,sine,quantum,0.00019212497863918543
512,hann,sine,quantum,0.0001906670513562858
512,hann,sine,quantum,0.00018799997633323073
512,hann,sine,quantum,0.0002610000083222985
512,hann,sine,quantum,0.0002560419961810112
512,hann,sine,quantum,0.0002785839606076479
512,hann,sine,quantum,0.0002464170102030039
512,hamming,sine,quantum,0.0001781670143827796
512,hamming,sine,quantum,0.0001834590220823884
512,hamming,sine,quantum,0.00017862499225884676
512,hamming,sine,quantum,0.00018370803445577621
512,hamming,sine,quantum,0.00025520799681544304
512,hamming,sine,quantum,0.00027308298740535975
512,hamming,sine,quantum,0.0002597499988041818
512,hamming,sine,quantum,0.00027016602689400315
512,blackman,sine,quantum,0.00020112498896196485
512,blackman,sine,quantum,0.00018833298236131668
512,blackman,sine,quantum,0.0001895420136861503
512,blackman,sine,quantum,0.00020391697762534022
512,blackman,sine,quantum,0.0002585829934105277
512,blackman,sine,quantum,0.00026754202554002404
512,blackman,sine,quantum,0.00025212502805516124
512,blackman,sine,quantum,0.0002490000333636999
512,rect,sine,quantum,0.0002774170134216547
512,rect,sine,quantum,0.0002732080174610019
512,rect,sine,quantum,0.00028550002025440335
512,rect,sine,quantum,0.00027612497797235847
512,rect,sine,quantum,0.00039474997902289033
512,rect,sine,quantum,0.0004255410167388618
512,rect,sine,quantum,0.00038508401485159993
512,rect,sine,quantum,0.0003660419606603682
512,hann,sine,quantum,0.0002675409778021276
512,hann,sine,quantum,0.00026037503266707063
512,hann,sine,quantum,0.0002692500129342079
512,hann,sine,quantum,0.0002858329680748284
512,hann,sine,quantum,0.00038954196497797966
512,hann,sine,quantum,0.00038179202238097787
512,hann,sine,quantum,0.0003875829861499369
512,hann,sine,quantum,0.0003901669988408685
512,hamming,sine,quantum,0.0002743340446613729
512,hamming,sine,quantum,0.00027483399026095867
512,hamming,sine,quantum,0.00028633297188207507
512,hamming,sine,quantum,0.0002699579927138984
512,hamming,sine,quantum,0.00037645897828042507
512,hamming,sine,quantum,0.0003654580214060843
512,hamming,sine,quantum,0.00038166699232533574
512,hamming,sine,quantum,0.0003956250147894025
512,blackman,sine,quantum,0.0003078749869018793
512,blackman,sine,quantum,0.00028633297188207507
512,blackman,sine,quantum,0.0002727920073084533
512,blackman,sine,quantum,0.0002741249627433717
512,blackman,sine,quantum,0.0003868750063702464
512,blackman,sine,quantum,0.00038049998693168163
512,blackman,sine,quantum,0.00037945801159366965
512,blackman,sine,quantum,0.00038720801239833236
512,rect,sine,quantum,0.0005582919693551958
512,rect,sine,quantum,0.0005520830163732171
512,rect,sine,quantum,0.0005250829854048789
512,rect,sine,quantum,0.0005566250183619559
512,rect,sine,quantum,0.0007638329989276826
512,rect,sine,quantum,0.0007449170225299895
512,rect,sine,quantum,0.0007927909609861672
512,rect,sine,quantum,0.0007274169474840164
512,hann,sine,quantum,0.0005313330329954624
512,hann,sine,quantum,0.0005122500006109476
512,hann,sine,quantum,0.000534582999534905
512,hann,sine,quantum,0.0005396250053308904
512,hann,sine,quantum,0.0007525000255554914
512,hann,sine,quantum,0.0007574170012958348
512,hann,sine,quantum,0.0007816670113243163
512,hann,sine,quantum,0.0008072499767877162
512,hamming,sine,quantum,0.000507500022649765
512,hamming,sine,quantum,0.0005493329954333603
512,hamming,sine,quantum,0.0005557499825954437
512,hamming,sine,quantum,0.0005219170125201344
512,hamming,sine,quantum,0.0007594159687869251
512,hamming,sine,quantum,0.0008401249651797116
512,hamming,sine,quantum,0.0007424579816870391
512,hamming,sine,quantum,0.0007924999808892608
512,blackman,sine,quantum,0.0005459589883685112
512,blackman,sine,quantum,0.0005037499940954149
512,blackman,sine,quantum,0.0005546660395339131
512,blackman,sine,quantum,0.0005217919824644923
512,blackman,sine,quantum,0.0008303330396302044
512,blackman,sine,quantum,0.000752583029679954
